crown_ids	ACRU	LIST	OTHER	PIEL	PIPA	PITA	QUGE	QULA	QUNI	
420	8.4934448223962e-11	2.899817134584698e-09	1.463280093922021e-07	2.53379666599646e-09	0.9999951782168596	2.0091037619938656e-08	8.606285923909298e-07	3.785896401625477e-06	3.3205512487352124e-09	
203	4.683625385089514e-05	2.9772407264245556e-06	3.0092314104901166e-05	2.422670072140664e-10	0.018677133570411664	2.5446583736129197e-07	0.9808935184239788	0.00034864727785144107	5.402109714515482e-07	
524	9.584950746111137e-12	2.3242106533615047e-12	1.0553364234692364e-10	4.0433582688345464e-11	0.9986494429049043	4.755657382741031e-09	5.607677154718625e-06	0.0013447659793344073	1.7852507265302308e-07	
58	3.219775326814144e-08	1.1684570346682532e-06	7.737836479837039e-06	2.738338489150971e-07	0.999929379872292	1.5566044724450457e-07	5.935417618664444e-05	1.8405482772062433e-06	5.741768005778652e-08	
559	1.10887679634348e-08	1.4963152650142516e-07	6.863935604767967e-09	3.1868699259546836e-09	0.9994352046183994	4.513522866326452e-08	2.5523923843262313e-05	0.0005380306774136707	1.0248740151914966e-06	
313	1.5113936204684885e-08	4.5823289613165e-09	2.1038670533049598e-05	6.70173173201558e-10	0.037329895475010186	6.988228696198296e-08	0.0011021910392317307	0.9613863932393455	0.00016039132715439552	
232	1.5487689478891165e-06	0.0010525042670746362	0.9881558628266149	5.2146703393214236e-11	1.2785232976730475e-05	8.561169087736708e-13	0.00016206083212857297	1.6400114664730295e-05	0.010598837904589778	
539	5.739348863275417e-11	1.490769460610446e-10	7.765166629179735e-08	4.1343611593358835e-07	0.9948198791602899	7.493170310563689e-06	2.9210750098603222e-05	0.0005957098562283901	0.004547215768819919	
31	1.2607437879304936e-06	7.79048802269691e-08	2.2277211093447935e-05	1.2699361392309049e-09	5.599278642770605e-08	4.0578707722045837e-13	4.658472358494993e-08	7.382779037312031e-07	0.9999755420144827	
266	5.44811274311439e-08	0.00012488416738581557	0.17272184229608709	2.123044469910006e-08	0.01435945980189412	3.3773139818962004e-09	0.8118256174851717	4.127939438433557e-05	0.0009268377661908896	
423	2.072972751795483e-06	8.554123708315542e-08	0.0006565633322870338	0.09111942532838956	0.14930431323229143	0.7192427967007048	0.0027914956562671614	0.00025739211814502713	0.036625855117926084	
158	1.542447305990746e-08	3.0802715869357985e-07	2.8325680598770132e-05	1.6794464471539127e-06	0.9998608297878226	2.676488544217736e-07	0.00010032664173944751	8.126706485539266e-06	1.2063642034130124e-07	
448	1.0315512391425648e-09	2.0591816123261796e-10	9.803133087162143e-06	6.261877589711982e-10	1.3971417101637028e-05	1.3111936004649212e-09	2.823106720727608e-08	0.999975582324346	6.117195473207244e-07	
173	7.317385642417874e-06	0.00015445320824785725	0.00017217167472099282	4.444472313903499e-06	0.9979674737872932	2.514695681541398e-07	0.0016638674469526226	2.993318966255284e-05	8.736559805537855e-08	
29	5.27425625324177e-09	4.3590345905884186e-11	4.332815984109869e-08	1.728922733467808e-09	0.9894296663384016	1.5944927684834877e-05	0.007001216209058628	0.0035499935662457152	3.1285836800657756e-06	
291	1.93520216085983e-08	1.334556175511418e-08	2.8890385471358585e-06	1.2867030311922112e-07	0.9994532968629224	6.626865772963668e-06	0.0001283947432285488	0.00038631077236535283	2.232034927720564e-05	
450	1.897558755718352e-11	1.5896917277584088e-10	2.039781936925854e-10	1.3802613702662537e-10	0.9998952246932786	2.0907164256383624e-08	8.796878515039633e-05	5.52289324016547e-06	1.1262201217294808e-05	
587	4.959134242296861e-05	9.351241328131571e-07	0.05260644379763522	1.979254309993347e-06	0.08442665807879987	0.15760693167267445	0.0019448116304952054	0.70192139238186	0.0014412567176695828	
228	3.962940027675538e-07	3.0055662177654093e-09	4.4670965806969106e-05	0.008276342291788126	0.875109103197429	0.0038557701687607243	0.004052020092693863	0.007732453535919259	0.10092924044803321	
21	0.0077212305356899	1.3784894763875582e-05	6.51332302096646e-05	0.9895329254877758	0.0020233797410396347	0.0002036425226406834	1.3199629239238677e-05	0.0004211313729329815	5.57258570803271e-06	
304	8.99942625134556e-09	2.1186979868463798e-09	7.45899271979798e-06	2.6923366887611567e-07	0.983707528572773	0.0011307634226859582	0.007042486044132781	0.0036498471088440066	0.0044616355070514445	
199	7.36150732381232e-06	5.435700454244959e-07	0.004968548904785979	0.010676750347162334	0.8691665435411462	0.005590512185119246	0.007195359960364986	0.020459395322606436	0.08193498466144546	
497	1.999103015630312e-10	1.5034624817723886e-10	1.821405706776365e-08	8.650468396963721e-10	0.996212278102909	1.9036813348166134e-06	0.00013980727854904596	0.0036319349710459917	1.4056536800987654e-05	
205	5.17224233215014e-10	1.1536956269927985e-08	5.16161019335699e-07	1.996308172468316e-09	0.9999768830344739	4.4899297379980904e-07	8.844485488959386e-06	1.3253611304278192e-05	3.966425117563231e-08	
110	4.112392845443924e-06	8.586198826683783e-05	0.07357321396875233	0.014793077792764533	0.9058585862301389	0.001350812283157004	0.003999248435262643	1.3437956063076003e-05	0.00032164895274929516	
521	9.47611396388847e-10	1.7637333361880923e-09	1.0793257821879726e-07	1.5657819023803673e-07	0.998140929334554	3.947580665488104e-06	5.8474449569734084e-05	0.00149518089858651	0.0003012005145113074	
590	0.03413588381424141	0.0010323758566860668	0.2004074057081664	1.2257277001363707e-05	0.13620404654345708	0.6015295685682496	0.026536888090125818	0.00012872368183154806	1.2850460240691274e-05	
232	0.0003117556061874375	0.05049145175869863	0.9479888894560117	1.7284616012379534e-06	1.675457254068834e-05	0.00023769651308338762	0.0009078099775355282	3.5775337162096597e-06	4.033612062523311e-05	
83	0.9503527339216695	4.701205663820339e-05	6.550990099864292e-05	2.1398515118241083e-07	1.1344716003739155e-06	1.919399911912445e-07	3.847131507228591e-06	0.0004999667347245838	0.04902938985771909	
474	5.890545113508961e-09	8.805800845503443e-09	2.3393302347008884e-07	2.2198364072538235e-06	0.9828659775541869	5.256608353667117e-05	0.00046564440574798336	0.0025361024841470707	0.014077241006604648	
153	9.702754135314918e-09	5.203871687615826e-09	9.675135581920487e-07	5.702256612082144e-13	0.006252106159615265	4.2566028398964185e-11	0.992911358054814	0.0008296698288280263	5.8834934222396745e-06	
287	2.3441233166059405e-09	4.97083138703679e-09	7.044588396039902e-07	2.0158657693569537e-07	0.9998667117576148	2.630130758525645e-06	5.373988859168447e-05	7.105783645187636e-05	4.947026211876512e-06	
348	1.2893253394974881e-08	8.807325909345085e-08	6.734214843302617e-06	7.927165802401473e-08	0.9964715188335727	8.869429958639733e-05	0.002582442399911094	0.0007388287087637928	0.00011160130515202892	
115	1.5645426754553273e-06	5.579806934318914e-06	0.000343818192498556	1.8261981412148407e-06	0.9986384686871563	7.715664510615636e-05	0.0009215463720639283	1.2478472767178197e-06	8.791708147402272e-06	
168	1.7897827289846212e-10	7.865829296144152e-10	6.18411811748762e-07	7.555831065563728e-10	0.9999033672827043	5.5689462572472385e-06	3.927198626062916e-05	5.089931732511227e-05	2.7233449660347297e-07	
505	5.123927071460606e-05	2.3181276732398773e-05	0.00630665698185503	0.9933693279321267	0.00024083416706431195	3.19628801310106e-09	6.092317531131624e-06	5.43130415736418e-07	2.1217272721032806e-06	
136	2.277341619769353e-11	1.7190098198061474e-09	1.0309479594215587e-06	4.441099887541247e-11	0.999994916757314	5.256802183602798e-08	3.6087767430202874e-06	3.8876199654538724e-07	4.0177080678700245e-10	
55	1.1529827669472331e-08	5.753084462022249e-07	0.0007221758817413096	7.191032505753461e-06	0.9986281696864034	0.00039883393119683006	0.0001738765563278525	2.2500629423408686e-05	4.666544412747212e-05	
99	8.479089815474658e-10	8.262755977602856e-11	7.732578845784581e-09	1.9091304608734447e-06	0.9980870598966487	1.448135017369244e-05	0.0008612330060759598	0.00035393500338023727	0.0006813729501453275	
242	1.6007705826303854e-15	1.1359987388946e-14	1.0755872195238156e-12	6.446323976102724e-13	0.9999987655238574	3.5766275175163165e-10	1.1106979629012435e-06	3.44365249966402e-08	8.898225872698804e-08	
279	1.660708655356721e-05	1.6380417205469257e-06	8.757844974092954e-05	1.302754770346849e-05	0.032057398498217156	0.00012899217470350446	0.0007881771912384854	0.9662547272181031	0.0006518537920192056	
283	4.140787542088873e-10	1.6263940176360387e-09	9.04682938863246e-09	8.024624765907836e-08	0.9995938518062385	7.837911786570512e-07	0.0001256302082387066	0.0002085786903745164	7.106417041975645e-05	
55	8.823820713877486e-08	0.00041364263406185113	0.222223276950329	0.012115041362369678	0.6899908730803106	0.07441603650899786	9.244880141914412e-05	4.275359440995643e-06	0.000744317064863715	
494	1.7872702686301784e-12	1.2324175985306075e-12	2.398209756884509e-09	4.145192720140038e-06	0.9999088550114199	1.4729080949500482e-07	1.6364907610019385e-05	9.452500367810257e-06	6.103269584307008e-05	
559	6.815874502811916e-09	1.4638141011615474e-08	1.5204754966025833e-05	6.696574305682215e-06	0.648213031411918	0.018933413613707616	0.0020698325932094657	0.020555233320000057	0.31020656627787757	
68	5.1537685827949126e-08	3.216817054897152e-09	2.995507910477661e-06	0.0004094347770056723	0.9757459593971786	0.013209844929976549	0.004283865943956064	0.002335329407145476	0.00401251528232437	
266	3.5155472073210055e-07	0.0005295968368596455	0.0001737165611389106	1.238246835776631e-14	0.00011441343530158657	8.158747869368988e-14	0.981766118093501	1.2166044738205103e-07	0.017415681857936748	
237	0.9716345092850625	0.0032112039265892235	7.59701418748109e-05	1.505616671325341e-08	5.8315401750397584e-05	5.861869571104112e-06	0.00031524256197460734	2.2301540478108654e-05	0.024676580216532632	
99	3.7182372531037704e-09	7.149522172770507e-07	3.8259578310947986e-05	7.565831694573787e-05	0.9996967410529867	7.781148862084316e-05	7.844535596069218e-05	2.3005481696414762e-06	3.0064988550662155e-05	
493	3.584466684414006e-08	1.6821142629518914e-08	7.090754669200109e-07	5.363835526763101e-08	0.9532629070260219	0.00019077730774300016	0.0021879082155347052	0.03771446246479643	0.006643129606272482	
382	3.0370699353864058e-05	9.166598101782618e-09	1.9588863464114003e-06	7.427058771191266e-12	0.025274749683843006	1.247682146237484e-07	0.9593366125220201	0.015348013648687866	8.160617509109144e-06	
134	2.292777072024713e-08	5.254943179910628e-08	6.6851472698919126e-09	1.355928243355763e-08	0.9998290231424876	3.3984939506116976e-08	6.349503865946609e-05	0.00010688047945226375	4.716328288702842e-07	
450	8.21496747706665e-13	3.814616013567886e-12	1.4375404480561547e-10	4.362975311808189e-11	0.9999209577426081	1.3564824498637967e-07	5.3089356346111445e-05	3.1914400048431827e-06	2.2625620776138872e-05	
234	6.06582204287574e-07	1.000148190767114e-06	0.0005182598721354008	0.0058985955692760685	0.9664141365420058	0.0011881906331854214	0.0011576517070788351	0.0015458837223954974	0.023275675223527834	
415	7.47751659746334e-10	5.055414137506742e-11	1.1550535874542346e-05	9.560228377070951e-05	0.973700437106048	0.00013132716002913408	0.00015043289247158417	0.000917669428596624	0.024992979794903517	
25	2.053568458107391e-08	2.2788180465557945e-08	4.4785804427533915e-05	4.818489228359496e-06	0.9808404777296033	0.016301991857484398	0.002402299512659267	0.00020107897120830097	0.00020450431152397447	
539	2.2664422011018716e-10	3.3046323233661884e-10	1.5488121267556764e-07	1.4031916055007033e-06	0.9963863720382299	8.895351466151083e-06	4.274242881271302e-05	0.0013922659017492874	0.002168165649816432	
430	0.0008695741255111444	5.2272430118604494e-05	0.008020925309214067	0.004946956150668562	0.7772481721301463	0.19819684839726395	0.006550716948226222	0.0017209682229925327	0.0023935662858587258	
237	0.9650092296789333	0.010548695827017321	6.404257049810363e-05	7.924658902612146e-09	1.5584027433258246e-06	4.0493243966592303e-07	3.7221009503676805e-05	2.3450768965931351e-07	0.024338605146516236	
173	1.7650943326139406e-05	9.197585001866188e-05	0.00011413954703979513	4.675164463592297e-06	0.9973804154359401	1.828777774638479e-06	0.0019884077764564835	0.00039978920998631214	1.1172949941730532e-06	
45	2.1878005804568506e-06	0.000860433464509418	0.006862377229506353	0.00020056858188343372	0.9905094326367619	9.685301984523479e-05	0.001259531508305161	5.6428127800011915e-06	0.00020297294582811407	
398	3.895896251937248e-09	2.279234561659984e-08	3.6165407710699993e-07	8.292072333778364e-11	0.9998733409430961	3.0193568687508874e-10	4.2441766703435524e-05	8.38265490281039e-05	2.0139970852780564e-09	
424	3.249690652512059e-05	8.646836468436112e-06	0.0001725327680684368	0.0006564897908970466	0.9917927936796794	0.004190675028358154	0.0011266090519328551	0.0018851750398333766	0.00013458089823695904	
304	7.952401336199563e-12	1.313297661688583e-14	1.0074237821693885e-06	1.2491007916663749e-08	0.07745176471009917	8.038105422480354e-08	5.1897200842599836e-05	0.9156874684683599	0.006807769316888383	
173	0.003447782004800048	0.0011700712243531612	1.96271507510198e-05	1.8916319253110092e-08	0.9935641994735642	1.7573243532236604e-07	0.0017170875254494478	8.102949467583045e-05	8.477651754370279e-09	
352	1.0568385823797386e-05	1.3398212142012357e-06	0.004914330842179467	0.0036750719431292004	0.8671242529925773	0.10330152411590265	0.010345890317751013	0.000479584555420212	0.01014743702600223	
115	6.984250854693192e-10	3.421164781209965e-09	2.303699981472896e-06	3.370215728009758e-08	0.9998903866843816	2.076038950532353e-06	7.064523551298967e-05	2.8109904828369096e-05	6.440614597931566e-06	
496	2.276869732035727e-06	2.7286727123801064e-06	6.932916611983787e-05	1.4401528419474952e-06	0.9853047956960781	9.539212954750626e-05	0.0005983637536665217	0.013897553482944483	2.812007635725947e-05	
367	1.7469988141719462e-05	1.9821811786358803e-06	0.001403361556647898	0.12406474605985907	0.6740115667546301	0.0020179974831120036	0.005574631820704237	0.174936828562263	0.01797141559346314	
474	2.86164691305973e-09	3.292497572754143e-10	1.5015747343556126e-07	5.405031236457314e-09	0.9686178997655879	8.67811357559173e-05	0.001719892037692736	0.02902704422863629	0.0005482240789257577	
205	3.416784407221081e-08	5.584136212821457e-08	4.3629230556899835e-07	7.97853602364878e-09	0.9999491314035069	6.19186599334909e-08	1.6175086829486408e-05	3.409443956687257e-05	2.871388844700488e-09	
170	6.920292318278136e-09	5.236782874606988e-10	1.234795558761089e-06	1.6840031416494214e-05	0.9717783057977385	0.0002362500190597716	0.001876626664405122	0.009709400813619772	0.016381334434230992	
208	1.821927202755134e-08	5.505448338123046e-08	0.0003003037934056967	8.153549747054599e-07	0.9849960992361685	4.866510174313306e-05	0.009873236512537204	0.003069429762398203	0.001711376965017049	
394	5.6675651202144304e-12	7.69350194562365e-11	5.93749556805561e-08	1.4632188943134854e-08	0.9999816356852913	6.536141019979018e-07	5.531906694451157e-06	1.1445971872661236e-05	6.587322922602549e-07	
205	5.609595041707161e-10	1.2504164167489989e-08	5.23767186266186e-07	1.9599441694848488e-09	0.9999770698641721	3.987383978856713e-07	8.478693638771128e-06	1.348028282576257e-05	3.362871133938651e-08	
590	1.4776002502589806e-06	1.0214424589355766e-06	0.008519887139490505	0.0005056406375601527	0.8833920332323872	0.0008351133212801999	0.0011564093212932216	0.0026134045474737067	0.10297501275780575	
100	8.84031576372387e-07	2.8111376485500046e-06	2.39245181904161e-05	5.925804000099773e-06	0.9992973170092719	1.900902170216831e-07	0.0003871841123073032	0.0002811524832506847	6.108135376355009e-07	
156	2.581072764810356e-05	0.00013539807009933062	0.0026855643039353483	0.0018859164487574035	0.9922265101341975	1.5067895719906399e-06	0.003037515572625082	1.4987095637957892e-06	2.792436012444081e-07	
612	2.9953659273109384e-10	2.843183716589375e-10	1.4955887227417353e-09	4.911589581313477e-08	0.9979400583358452	2.1720017111929175e-07	2.927682014224664e-05	0.001865013505100526	0.00016538294340157422	
225	6.27360961722613e-05	0.0483806296960754	0.00474911851804639	6.975794939071038e-07	0.0003112907246245685	1.128162640018675e-09	0.005650230743514475	1.8899362320883922e-07	0.9408451065202871	
382	4.704307366897075e-09	1.483623153480805e-13	1.0918957160330695e-10	2.55826688194454e-19	0.00092999840207892	6.062078919710747e-16	0.9974122765646019	0.0016576955652289728	2.4654444450558893e-08	
266	3.7102931099271673e-07	0.001970701143168384	0.0062302803413024025	1.937025255253245e-14	9.242644432771019e-05	4.2668060085436386e-14	0.9909648715275261	3.526741898243628e-07	0.0007409968401126181	
495	5.269400720725169e-09	8.184824015892228e-08	3.287595895830801e-07	2.9122365046932724e-06	0.9990874094661593	9.344023451101242e-06	0.0001428796517795941	0.00032911144167884464	0.0004279273031960744	
415	1.1328384813679136e-09	4.240817273253663e-09	4.120883213258929e-06	7.315958869845204e-08	0.9989188672222227	0.00010358199888446593	0.00041274773713791113	0.0004125020514808216	0.00014810157381634693	
233	1.2639219837000881e-08	8.68489839108906e-09	3.928216751311284e-07	8.979584917916324e-07	0.9989539722406655	6.186973569215068e-06	0.0007122073770991907	0.00015152378766559432	0.00017479751671526365	
234	1.425316630344679e-05	9.747481401323897e-07	0.027554031546917462	0.001972686245949271	0.9027879998354347	0.007453227710215428	0.007761792874779858	0.017961376102718456	0.03449365776954134	
232	1.191290189964379e-07	4.531224441051332e-07	0.4198596029251742	2.0080108380614726e-11	1.9035098837377234e-05	5.403772037766128e-11	2.890631585513016e-05	3.804546670625898e-05	0.5800538378678461	
72	3.4699189846196736e-08	4.285836675469159e-09	9.229039271341827e-09	1.202556634891031e-07	0.9990459478086546	7.82987195642606e-07	0.0004096984751855978	0.0005357389038367841	7.66335539800277e-06	
373	0.011226972255269136	0.9812436361451619	0.0075199574762910846	3.7038320779779324e-09	2.181297405897279e-07	2.0010180770191468e-10	8.628870120749266e-06	3.6835522536187486e-07	2.1486425763522753e-07	
241	1.3104208083205002e-10	3.02755490580878e-11	2.6943197907748443e-07	1.19932950593462e-09	0.997527562527841	4.937011789269831e-05	0.0021907391202732975	0.00022463641006937134	7.421031297301134e-06	
302	6.502684485820459e-07	2.793271725948475e-09	2.1123180411620628e-05	1.7467395461831746e-05	0.0931496701397222	0.0004492292353205308	0.00872626714840749	0.8973800021605709	0.000255587678385148	
110	5.613221162281322e-05	0.0011273163902516439	0.2010060936951258	0.0008238108480901934	0.7740531445474378	0.0007538764473555622	0.022029616872472128	3.091110377077578e-05	0.000119097883873382	
153	1.9876329696200066e-12	6.373661481891992e-12	4.8093473912747485e-08	4.1519256378053825e-11	0.9982570321208859	6.453403050889192e-08	0.001059358576243747	0.0005528469494291554	0.0001306496760560607	
340	4.846218462771542e-08	3.3117511219596695e-12	9.065192261521374e-06	1.1794935904415406e-08	1.043858489818361e-05	4.796063212107484e-08	1.1908355064763147e-06	0.9999651988121775	1.3998354091827247e-05	
213	1.355709373971508e-07	5.583596257581606e-07	1.9650609097314888e-06	2.452076559276947e-06	0.9993162415540305	9.629297612575254e-06	0.0003980936268686081	0.0002313723736797719	3.955207977624559e-05	
547	6.638075687131118e-06	5.86257094435687e-08	0.0009607889135293085	1.1216083934827768e-06	0.057805307365143506	0.001774186852928295	0.0014854908476442039	0.9371584727316332	0.0008079349793313188	
169	1.9309061027697435e-08	2.6197063703868298e-09	4.037071176431429e-06	9.1119346642602e-07	0.9898847939932798	0.0009994380832455997	0.005894819477067112	0.002631422523209145	0.0005845557297881103	
402	2.7737992267430933e-11	8.675998700759611e-11	7.890144093423388e-09	1.6516735137566044e-10	0.9999870299763953	1.5022578386175782e-09	2.49424663686005e-07	1.271076101257324e-05	1.6586099145908262e-10	
420	2.2211858310538368e-11	5.060816965606398e-10	1.9321879474831337e-07	2.3046229206334327e-10	0.9999697564489602	8.284524677946852e-07	1.5396838973840653e-05	1.3691403499726195e-05	1.328785479435765e-07	
512	2.790639644750846e-09	3.189253289153784e-10	8.6723496153413e-08	1.4242775615820327e-10	0.9900257042378562	1.723225756714965e-07	0.0013232690001807868	0.0086484713999045	2.293063993916211e-06	
554	0.0002763714564933159	0.39504690921512803	0.604657645176064	7.057251179991096e-06	5.153458100287632e-07	6.822549448660578e-12	1.1498484641461129e-05	6.420605650915471e-10	2.4217998723068993e-09	
415	1.829283501879329e-10	6.10341357623339e-10	9.826051560578306e-08	5.943917955286176e-09	0.9995262556175575	3.991736429321936e-05	0.0001424530401157616	0.00021201441127647745	7.925456905361349e-05	
205	6.769288543873264e-08	1.682125411798183e-07	9.40301323237013e-08	1.8373107471153477e-08	0.9992553019851017	3.018644969692955e-07	5.761952882403749e-05	0.0006860692437927486	3.5906911806843087e-07	
474	3.37168790985023e-08	6.680206564630881e-07	6.898712615240724e-06	3.8952250706231683e-08	0.9999772557654725	1.139567270976399e-07	7.463112441689013e-06	7.521679086438358e-06	6.08387060537358e-09	
482	0.7059596063300116	0.2798544832007461	0.0008175961181092245	2.9531479019484417e-05	0.0003558449474503662	0.01093587131904662	0.002014169512719851	3.6454766608140947e-07	3.253254523076214e-05	
405	5.881566291765624e-14	1.1462245791063622e-13	7.099575571237123e-11	1.344592473755368e-07	0.9983958995876832	2.0683874768553264e-07	4.139859934522459e-06	2.1055438131769943e-05	0.0015785637450861443	
529	9.153353978039432e-12	4.195187879336387e-13	4.5441699928519465e-09	6.61566809625962e-10	0.9965383372053986	1.2737572472834346e-06	0.0004903445634363501	0.0029538612119899693	1.617804661811067e-05	
168	2.8168838507050555e-09	6.479091346031059e-09	2.998191883328242e-07	5.064751302182138e-09	0.9999756236760474	1.2749475265889603e-08	2.338650223343969e-05	6.610859306505e-07	1.806398620448507e-09	
225	0.00011299750241202458	0.000483918038966712	0.2825974508212069	3.677228396881568e-05	0.00016442468278335935	2.2059016542500334e-09	0.0015508235781730255	6.989566056145871e-06	0.7150466213205313	
415	1.1734369671638533e-09	2.711150635223955e-08	3.4344941303188516e-06	2.066538548160481e-06	0.9937746283242802	0.002493505059930755	0.00032033323081890843	6.476011125617627e-05	0.0033412439560921827	
266	1.3994218383435556e-07	0.0019357518755263037	0.0029242036141423674	2.496601800848823e-13	0.0004004218707551741	1.0345578937113263e-12	0.9870845417876529	1.1875991113233223e-06	0.007653753309343954	
199	7.223116684534714e-08	4.575389716346243e-07	9.287806150095931e-06	1.4830410550807534e-07	0.9998998462341252	9.924848350147227e-07	8.524634009511046e-05	3.866464389169382e-06	8.259616144392831e-08	
87	6.135669032161026e-09	9.02196325647744e-09	6.304281996078804e-07	1.2714049068653416e-06	0.9985946957131872	7.695139660846569e-05	0.0008348779479672098	0.00020336776822181307	0.00028819018327657395	
292	1.4134100513814388e-05	1.3904022908016478e-05	0.001151809392142002	2.0722293853424752e-07	0.9983131298748915	2.6526232635285896e-05	0.0004403801566444173	3.9855912674795606e-05	5.308465169443569e-08	
170	1.1797995250716696e-06	4.0104983763133103e-07	0.00029129990338959915	0.043616496617003356	0.8291429441571595	0.06276641940919624	0.007534246338004218	0.0013408284887119952	0.05530618423717218	
16	1.8827839455197067e-05	1.6515345226473085e-07	0.00029680134281334007	9.906183155049227e-05	0.3893724253318682	0.5850579261344896	0.010008564792100801	0.014997451484700016	0.000148776089569974	
505	0.10537928188510184	0.01261637754725859	0.008025807415229945	0.0010273396566058664	0.7179360921376726	0.0002779181005162106	0.15422507043146824	0.0004945359135579606	1.7576912588710095e-05	
401	0.05607762710375622	0.9254262546838731	0.015408156767951953	0.0030157699296160263	2.234588319516396e-06	1.38976830056492e-07	1.9592642279088866e-05	1.6917354546812372e-08	5.020839001962077e-05	
156	2.3896032387697163e-06	4.602234791513784e-07	0.0031063325922109997	0.011269897071313588	0.9174494062274613	0.04615973024569532	0.020402206238111405	9.52845976407015e-06	0.0016000493387254393	
86	3.361708230557721e-09	4.510805037220966e-12	1.568019500075944e-07	1.7123892167491223e-08	0.0015165703427171843	9.589190608142512e-07	7.6249491730025504e-06	0.9984651572368951	9.511260092665717e-06	
508	2.3111954925764633e-06	1.9630616563950567e-07	0.0012608120151980252	0.00011808727639499246	7.381963360685071e-05	0.9984983145333891	4.4888445737587585e-06	5.393499891951706e-07	4.143084518969985e-05	
508	9.6049514243203e-07	5.7638866013193155e-08	0.000578403859945722	9.613774206759487e-06	2.8373686367464367e-05	0.9993517295410361	1.978255165185807e-06	4.987584622522409e-07	2.838399080799377e-05	
199	5.67013989701947e-07	3.34248112058136e-07	0.001768156459506556	0.0018904850671810107	0.9392975276301158	0.0011590260757516414	0.0009643399607199704	0.004621266516976281	0.050298297027646946	
86	9.366705495638385e-12	2.91431616137683e-18	3.2632639066110365e-09	3.7459159677217756e-08	5.894398734802019e-06	1.6505395322416386e-08	3.4563985062917524e-08	0.9999928427010754	1.1710990190731852e-06	
232	3.56345854385994e-08	0.010216256481211989	0.9620393215850059	3.611605634322626e-11	0.0005997469319942497	2.7927487589876144e-13	0.022952827192115256	2.8539459856473803e-07	0.004191526744093098	
463	3.229048937899681e-11	1.6259886591048009e-12	4.38766832112687e-08	0.0007053581275854866	0.9831986447303681	7.78414825208182e-05	0.01465328511508052	4.395488221412408e-06	0.001360431145623834	
293	5.201807506571134e-12	5.758294727852582e-10	1.4708090914900417e-07	3.110588742032848e-08	0.9998989040201812	1.2107633960984545e-05	2.9893270517340414e-05	1.2555277492459628e-06	5.766077976341387e-05	
400	8.546635431968191e-20	1.0683143623140965e-13	8.83805060873288e-12	1.4649147304030005e-05	0.9999853366945256	7.099635160805056e-09	1.2423241327028072e-09	2.951868076314481e-11	5.7777475866128795e-09	
134	1.4979644149919444e-16	1.0807617335759183e-14	3.875813087286815e-16	2.932766166264639e-15	0.9999999392005964	1.4586483236309683e-14	3.46022837067411e-09	5.7310356807845136e-08	2.878958674583599e-11	
158	3.120143118872561e-05	2.0614224622350254e-05	0.0010566995430792343	3.821032164233912e-06	0.9975364664885646	9.370178055435985e-05	0.0012542521244974202	5.311396723413478e-07	2.7122356567315872e-06	
237	0.9903021000328508	0.0005245271590576181	1.8197999940909953e-05	8.010450540080302e-09	2.260688536281264e-05	0.00020039852602220096	0.0015498899239786417	4.840279286422747e-06	0.0073774311830502775	
30	0.00027346867860502186	1.419285289589575e-06	0.0009107436559951661	2.6550239624388056e-09	0.015716847467393564	1.494728789682388e-08	0.9149069931201905	0.0681825240022678	7.986187946306399e-06	
490	8.284715264217496e-05	1.3043936810302243e-06	0.6681526111961864	3.4468021078847566e-07	0.014719353205165826	1.2046845489374481e-06	0.008694138632244065	0.27919073985215165	0.02915745620316904	
231	4.7642923912499194e-08	1.312558730902199e-07	1.403944748273075e-05	2.6977943122523274e-05	0.9996199028554835	6.105065913584914e-05	9.043515079413638e-05	0.00015109153207034688	3.632351311390818e-05	
479	7.94853932516399e-11	3.426199936677881e-11	1.0383854667249399e-07	4.014155833940894e-05	0.9695793167091362	3.77005445847783e-05	0.00029789680396925035	0.004471889610321908	0.025572950821354624	
377	8.254088726914548e-06	2.376892175204548e-06	0.005592269148362454	0.0008046989545456836	0.8294492334918961	0.006513828480263684	0.006885160718590667	0.0387585359341612	0.11198564229127818	
539	3.69726190931454e-09	8.795455163356827e-09	5.188026459021549e-07	8.7224035391597e-08	0.9963144690448494	1.5738490659468378e-05	4.44768895695604e-05	0.0036116273161493355	1.3069739373809586e-05	
470	4.423527555426682e-10	1.5992592521804674e-09	3.6001915143922865e-08	4.864689248794796e-08	0.9954683485053673	3.097104933511191e-06	9.101788315270713e-05	0.0037432068612007416	0.0006942429549262603	
450	3.282209058524056e-10	1.7544882677867132e-09	2.4062938086816194e-10	3.4793645803708845e-10	0.9997630289376552	3.592785065194829e-08	9.557654302073937e-05	0.00013688346587403715	4.47245432438641e-06	
292	9.009927379292139e-10	2.028739586366823e-08	3.483849195839076e-06	2.0108336861925214e-07	0.9999561657493611	1.1029804178274143e-05	1.7106595782545408e-05	1.0650011467822107e-05	1.3417182571163549e-06	
395	8.976933226512498e-07	5.019487444844053e-06	0.031542625421631144	6.324644483771366e-06	0.05034191354233175	0.9039762176773676	0.007865631945277323	0.004570914665910855	0.0016904549222297287	
228	7.71743071258197e-07	1.5331624342342039e-06	6.599638494816043e-05	9.736295366901259e-07	0.9995171854754967	5.961610668708957e-06	0.00032017251471200156	8.66597672815927e-05	7.457118505087854e-07	
